field,raw,count,auto_matched,score,canonical,review,evidence
Decisão,Julgado improcedente o Recurso,6,0,0.33,Negar provimento,0,rule
Decisão,NEGADA A REVISTA DA RÉ,6,0,0.36,Negar provimento,0,rule
Decisão,NEGADA A REVISTA. DESERÇÃO.,6,0,0.38,Negar provimento,1,rule:multi-part
Decisão,NEGADO O PROVIMENTO,6,0,0.79,Negar provimento,0,rule
Decisão,NEGADO PROVIMENTO. CONCEDIDA A REVISTA.,6,0,0.42,Conceder provimento parcialmente,1,rule:multi-part
Decisão,ORDENADO O PROSSEGUIMENTO DO RECURSO.,6,0,0.33,Prosseguir os autos,0,rule
Decisão,PROVIDA,6,0,0.31,Conceder provimento,0,rule
Decisão,RECLAMAÇÃO DEFERIDA,6,0,0.45,Deferir,0,rule
Decisão,REJEITADA,6,0,0.78,Rejeitar,0,rule
Decisão,REJEITADA A ADMISSÃO DA REVISTA,6,0,0.29,Rejeitar,0,rule
Decisão,REJEITADA A REVISTA EXCEPCIONAL,6,0,0.35,Rejeitar,0,rule
Decisão,REJEIÇÃO DE RECURSO.,6,0,0.37,Rejeitar,0,rule
Decisão,UNIFORMIZADA JURISPRUDÊNCIA.,6,0,0.67,Fixar jurisprudência,0,rule
Decisão,ANULADA A DELIBERAÇÃO IMPUGNADA,5,0,0.35,Anular,0,rule
Decisão,ANULADA A DELIBERAÇÃO RECORRIDA,5,0,0.32,Anular,0,rule
Decisão,CONCEDIDA A REVISTA E BAIXA DO PROCESSO,5,0,0.36,Ordenar baixa dos autos,0,rule
Decisão,"CONCEDIDA A REVISTA, REPRISTINANDO A DECISÃO DA 1ª INSTÂNCIA",5,0,0.33,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA. MANDADA AMPLIAR A MATÉRIA DE FACTO.,5,0,0.36,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA EM PARTE.,5,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. CONCEDIDA A REVISTA.,5,0,0.38,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDO PARCIAL PROVIMENTO.,5,0,0.64,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO AO AGRAVO,5,0,0.59,Conceder provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL,5,0,0.75,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL AO RECURSO.,5,0,0.67,Conceder provimento parcialmente,0,rule
Decisão,Concedida,5,0,0.37,Conceder provimento,0,rule
Decisão,Concedido provimento parcial à revista,5,0,0.71,Conceder provimento parcialmente,0,rule
Decisão,DECIDIDO NÃO TOMAR CONHECIMENTO. NEGADO PROVIMENTO.,5,0,0.34,Não conhecer,1,rule:multi-part
Decisão,DEFERIDO O PEDIDO DE HABEAS CORPUS,5,0,0.24,Deferir,0,rule
Decisão,DESERÇÃO. NEGADA A REVISTA.,5,0,0.31,Julgar extinta a instância,1,rule:multi-part
Decisão,IMPROCEDÊNCIA.,5,0,0.40,Negar provimento,0,rule
Decisão,INDEFERIDA A ARGUIÇÃO DE NULIDADE,5,0,0.30,Indeferir,0,rule
Decisão,INDEFERIDA RECLAMAÇÃO,5,0,0.43,Indeferir,0,rule
Decisão,INDEFERIDA.,5,0,0.80,Indeferir,0,rule
Decisão,INDEFERIDO A PROVIDÊNCIA,5,0,0.46,Indeferir,0,rule
Decisão,INDEFERIDO O PEDIDO DE ESCUSA,5,0,0.28,Indeferir,0,rule
Decisão,Indeferida a providência,5,0,0.46,Indeferir,0,rule
Decisão,Indeferido o Habeas Corpus,5,0,0.35,Indeferir,0,rule
Decisão,JULGADO IMPROCEDENTE O RECURSO.,5,0,0.33,Negar provimento,0,rule
Decisão,JULGADO O RECURSO IMPROCEDENTE,5,0,0.33,Negar provimento,0,rule
Decisão,Julgado parcialmente procedente,5,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,MANDADA AMPLIAR A MATÉRIA DE FACTO,5,0,0.29,Ordenar baixa dos autos,0,rule
Decisão,NEGADO PROVIMENTO.  PROVIDO PARCIAL.,5,0,0.44,Conceder provimento parcialmente,1,rule:multi-part
Decisão,NEGADO PROVIMENTO. ALTERADA A INCRIMINAÇÃO.,5,0,0.36,Negar provimento,1,rule:multi-part
Decisão,NEGADO PROVIMENTO. ORDENADA A BAIXA DO PROCESSO.,5,0,0.34,Negar provimento,1,rule:multi-part
Decisão,Negadas as revistas,5,0,0.37,Negar provimento,0,rule
Decisão,NÃO CONHECER DO OBJECTO DO RECURSO,5,0,0.35,Não conhecer,0,rule
Decisão,NÃO CONHECIDO O OBJECTO DO RECURSO,5,0,0.35,Não conhecer,0,rule
Decisão,NÃO SE TOMA CONHECIMENTO DO RECURSO,5,0,0.34,Não conhecer,0,rule
Decisão,NÃO SE TOMOU CONHECIMENTO DO RECURSO,5,0,0.33,Não conhecer,0,rule
Decisão,NÃO TOMAR CONHECIMENTO DO RECURSO,5,0,0.36,Não conhecer,0,rule
Decisão,PARCIALMENTE CONCEDIDA A REVISTA,5,0,0.28,Conceder provimento parcialmente,0,rule
Decisão,PARCIALMENTE PROCEDENTE,5,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA PARCIAL,5,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO PARCIAL. PROVIDO.,5,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIDO. DECLARAÇÃO DE COMPETENCIA.,5,0,0.56,Conceder provimento,1,rule:multi-part
Decisão,PROVIMENTO PARCIAL.,5,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,RECLAMAÇÃO IMPROCEDENTE,5,0,0.39,Negar provimento,0,rule
Decisão,RECURSO IMPROCEDENTE.,5,0,0.45,Negar provimento,0,rule
Decisão,REJEITADA A REVISTA,5,0,0.45,Rejeitar,0,rule
Decisão,REJEITADO POR INADMISSIBILIDADE,5,0,0.29,Rejeitar,0,rule
Decisão,REVISTA PARCIALMENTE CONCEDIDA,5,0,0.47,Conceder provimento parcialmente,0,rule
Decisão,ACLARADO O ACORDÃO.,4,0,0.30,Sem informação,0,rule
Decisão,ALTERADA A DECISÃO,4,0,0.30,Sem informação,0,rule
Decisão,ALTERADA A INCRIMINAÇÃO.,4,0,0.39,Sem informação,0,rule
Decisão,ANULADA A DECISÃO RECORRIDA.,4,0,0.33,Anular,0,rule
Decisão,ANULADA A DECISÃO. DECIDIDO NÃO TOMAR CONHECIMENTO.,4,0,0.28,Anular,1,rule:multi-part
Decisão,ANULADO PARCIALMENTE O ACÓRDÃO RECORRIDO,4,0,0.28,Anular,0,rule
Decisão,Anulada a decisão,4,0,0.35,Anular,0,rule
Decisão,Anulada a decisão recorrida,4,0,0.33,Anular,0,rule
Decisão,CONCEDER EM PARTE A REVISTA,4,0,0.48,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIA A REVISTA.,4,0,0.53,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA E REVOGADO O ACÓRDÃO RECORRIDO,4,0,0.32,Revogar,0,rule
Decisão,CONCEDIDA A REVISTA.  ORDENADA A BAIXA DO PROCESSO.,4,0,0.33,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DO AUTOR,4,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. NEGADO PROVIMENTO.,4,0,0.41,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONFIRMADA A DECISÃO DO RELATOR,4,0,0.35,Confirmar,0,rule
Decisão,DECIDIDO NÃO CONHECER DO RECURSO.,4,0,0.38,Não conhecer,0,rule
Decisão,DECLARADO NULO O ACÓRDÃO RECORRIDO,4,0,0.35,Anular,0,rule
Decisão,DECLARADO PRESCRITO O PROCEDIMENTO CRIMINAL.,4,0,0.40,Julgar extinta a instância,0,rule
Decisão,DECLARAÇÃO DE COMPETÊNCIA,4,0,0.76,Declarar competência,0,rule
Decisão,DEFERIDO O PEDIDO DE ESCUSA,4,0,0.30,Deferir,0,rule
Decisão,DESANTENDIDA A RECLAMAÇÃO.,4,0,0.36,Indeferir,0,rule
Decisão,DETERMINADA A BAIXA DO PROCESSO À RELAÇÃO,4,0,0.37,Ordenar baixa dos autos,0,rule
Decisão,DISTRIBUIÇÃO COMO REVISTA NORMAL,4,0,0.31,Sem informação,0,rule
Decisão,FINDO POR OUTROS MOTIVOS,4,0,0.33,Sem informação,0,rule
Decisão,INCOMPETENCIA.,4,0,0.59,Declarar incompetência,0,rule
Decisão,INDEFERIDA A ARGUIÇÃO DE NULIDADES,4,0,0.32,Indeferir,0,rule
Decisão,INDEFERIDO O REQUERIMENTO DE HABEAS CORPUS,4,0,0.31,Indeferir,0,rule
Decisão,Improcedente o Recurso,4,0,0.32,Negar provimento,0,rule
Decisão,JULGADA IMPROCEDENTE A AÇÃO,4,0,0.37,Negar provimento,0,rule
Decisão,JULGADA IMPROCEDENTE.,4,0,0.45,Negar provimento,0,rule
Decisão,JULGADO O RECURSO PARCIALMENTE PROCEDENTE,4,0,0.37,Conceder provimento parcialmente,0,rule
Decisão,Julgada improcedente,4,0,0.45,Negar provimento,0,rule
Decisão,Julgado o Recurso procedente,4,0,0.36,Conceder provimento,0,rule
Decisão,NEGADA A PROVIDÊNCIA,4,0,0.60,Negar provimento,0,rule
Decisão,NEGADA A REVIATA,4,0,0.44,Negar provimento,0,rule
Decisão,NEGADA AREVISTA.,4,0,0.50,Negar provimento,0,rule
Decisão,NEGADA PARCIALMENTE A REVISTA.,4,0,0.38,Negar provimento,0,rule
Decisão,NEGADO PROVIMENTO AOS RECURSOS,4,0,0.50,Negar provimento,0,rule
Decisão,NEGADO PROVIMENTO. REJEITADO O RECURSO.,4,0,0.39,Negar provimento,1,rule:multi-part
Decisão,NEGADO.,4,0,0.31,Negar provimento,0,rule
Decisão,NÃO ADMITIDA.,4,0,0.83,Não admitir,0,rule
Decisão,NÃO ADMITIDO O RECURSO.,4,0,0.50,Não admitir,0,rule
Decisão,NÃO CONHECIDO O RECURSO,4,0,0.52,Não conhecer,0,rule
Decisão,NÃO SE CONHECE DO RECURSO,4,0,0.48,Não conhecer,0,rule
Decisão,NÃO TOMAR CONHECIMENTO.,4,0,0.50,Não conhecer,0,rule
Decisão,Não admitida,4,0,0.83,Não admitir,0,rule
Decisão,Não admitido o recurso,4,0,0.50,Não admitir,0,rule
Decisão,ORDENADA DILIGENCIA.,4,0,0.40,Ordenar baixa dos autos,0,rule
Decisão,PROCEDENTE EM PARTE,4,0,0.37,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA / DECRETAMENTO,4,0,0.42,Conceder provimento,0,rule
Decisão,PROVIDO PARCIAL. REVOGADA A DECISÃO.,4,0,0.26,Conceder provimento parcialmente,1,rule:multi-part
Decisão,PROVIMENTO,4,0,0.63,Conceder provimento,0,rule
Decisão,PROVIMENTO PARCIAL,4,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,RECLAMÇÃO INDEFERIDA,4,0,0.45,Indeferir,0,rule
Decisão,RECURSO IMPROCEDENTE,4,0,0.45,Negar provimento,0,rule
Decisão,RECURSO PARCIALMENTE PROCEDENTE.,4,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,RECUSADA A REVISÃO,4,0,0.36,Negar provimento,0,rule
Decisão,REGEITADO O RECURSO,4,0,0.37,Rejeitar,0,rule
Decisão,REJEIÇÃO DO RECURSO.,4,0,0.37,Rejeitar,0,rule
Decisão,RELATOR,4,0,0.50,Sem informação,0,rule
Decisão,REVOGADA A DECISÃO RECORRIDA,4,0,0.32,Revogar,0,rule
Decisão,ABSOLVIÇÃO DA INSTÂNCIA,3,0,0.57,Julgar extinta a instância,0,rule
Decisão,ABSOLVIÇÃO DO RÉU DA INSTÂNCIA.,3,0,0.50,Julgar extinta a instância,0,rule
Decisão,ADMITIDA PARCIALMENTE A REVISTA EXCECIONAL,3,0,0.31,Admitir,0,rule
Decisão,ALTERADA A DECISÃO. PROVIDO PARCIAL.,3,0,0.29,Conceder provimento parcialmente,1,rule:multi-part
Decisão,ALTERADA A ESPÉCIE DE RECURSO. DECIDIDO NÃO TOMAR CONHECIMENTO.,3,0,0.29,Não conhecer,1,rule:multi-part
Decisão,ALTERADO O REGIME DE SUBIDA DO RECURSO. ALTERADO EFEITO DO RECURSO.,3,0,0.23,Sem informação,1,rule:multi-part
Decisão,ANULADA A DECISãO.,3,0,0.35,Anular,0,rule
Decisão,ANULADA A DELIBERAÇÃO,3,0,0.33,Anular,0,rule
Decisão,ANULADA A SENTENÇA PROFERIDA NA 1ª INSTÂNCIA,3,0,0.45,Anular,0,rule
Decisão,ANULADO JULGAMENTO.,3,0,0.44,Anular,0,rule
Decisão,ANULADO O ACÓRDÃO.,3,0,0.35,Anular,0,rule
Decisão,ANULADO O PROCESSADO.,3,0,0.35,Anular,0,rule
Decisão,Atendida a reclamação,3,0,0.38,Deferir,0,rule
Decisão,CONCEDER A REVISTA,3,0,0.63,Conceder provimento,0,rule
Decisão,CONCEDER PROVIMENTO AO RECURSO,3,0,0.66,Conceder provimento,0,rule
Decisão,CONCEDIDA  A REVISTA,3,0,0.47,Conceder provimento,0,rule
Decisão,CONCEDIDA A ESCUSA,3,0,0.32,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA DOS RÉUS,3,0,0.39,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA PARCIAL,3,0,0.53,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDA A REVISTA, ANULADO O JULGAMENTO.",3,0,0.41,Anular,0,rule
Decisão,CONCEDIDA A REVISTA. MANDADA AMPLIAR A MATERIA DE FACTO.,3,0,0.36,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA A REVISTA; ANULADO O ACÓRDÃO DA RELAÇÃO.,3,0,0.35,Anular,0,rule
Decisão,CONCEDIDA EM PARTE A REVISTA.,3,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA RÉ,3,0,0.47,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO,3,0,0.42,Conceder provimento,0,rule
Decisão,CONCEDIDO PARCIALMENTE PROVIMENTO,3,0,0.55,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO AO AGRAVO.,3,0,0.59,Conceder provimento,0,rule
Decisão,CONFIRMADO O DESPACHO,3,0,0.38,Confirmar,0,rule
Decisão,Concedida parcialmente,3,0,0.63,Conceder provimento parcialmente,0,rule
Decisão,DECIDIDO NÂO TOMAR CONHECIMENTO.,3,0,0.35,Não conhecer,0,rule
Decisão,DECIDIO NÃO TOMAR CONHECIMENTO.,3,0,0.37,Não conhecer,0,rule
Decisão,DECLARAÇÃO DE COMPETENCIA,3,0,0.76,Declarar competência,0,rule
Decisão,DEFERIDA A PETIÇÃO DE HABEAS CORPUS,3,0,0.29,Deferir,0,rule
Decisão,DEFERIDA A PROVIDÊNCIA DE HABEAS CORPUS,3,0,0.28,Deferir,0,rule
Decisão,DEFERIDA PARCIALMENTE A RECLAMAÇÃO.,3,0,0.35,Deferir,0,rule
Decisão,FIXADA A JURISPRUDÊNCIA,3,0,0.83,Fixar jurisprudência,0,rule
Decisão,FIXADA DE JURISPRUDÊNCIA,3,0,0.79,Fixar jurisprudência,0,rule
Decisão,IMPROCEDENTE O RECURSO INTERPOSTO,3,0,0.33,Negar provimento,0,rule
Decisão,IMPROCEDENTES OS RECURSOS.,3,0,0.48,Negar provimento,0,rule
Decisão,IMPROCEDÊNCIA / DECRETAMENTO,3,0,0.39,Negar provimento,0,rule
Decisão,"INDEFERIDA A RECLAMAÇÃO, MANTENDO-SE O DESPACHO RECLAMADO",3,0,0.26,Indeferir,0,rule
Decisão,INDEFERIDA A REVISTA,3,0,0.45,Indeferir,0,rule
Decisão,INDEFERIDA A REVISTA.,3,0,0.45,Indeferir,0,rule
Decisão,INDEFERIDO O PEDIDO DE RECUSA,3,0,0.31,Indeferir,0,rule
Decisão,INDEFERIDO O PEDIDO.,3,0,0.42,Indeferir,0,rule
Decisão,INDEFERIDO O REQUERIMENTO,3,0,0.44,Indeferir,0,rule
Decisão,INDEFERIDO O REQUERIMENTO DE RECUSA,3,0,0.31,Indeferir,0,rule
Decisão,INDEFERIDO POR FALTA DE FUNDAMENTO BASTANTE,3,0,0.30,Indeferir,0,rule
Decisão,INUTILIDADE / IMPOSSIBILIDADE DA LIDE,3,0,0.22,Julgar extinta a instância,0,rule
Decisão,JULGADA PROCEDENTE A HABILITAÇÃO.,3,0,0.44,Conceder provimento,0,rule
Decisão,JULGADO DESERTO O RECURSO,3,0,0.31,Julgar extinta a instância,0,rule
Decisão,JULGADO PARCIALMENTE PROCEDENTE,3,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,JULGADO PARCIALMENTE PROCEDENTE O RECURSO.,3,0,0.29,Conceder provimento parcialmente,0,rule
Decisão,JULGADO PROCEDENTE O RECURSO INTERPOSTO,3,0,0.33,Conceder provimento,0,rule
Decisão,Julgado procedente o Recurso,3,0,0.36,Conceder provimento,0,rule
Decisão,NAGADO PROVIMENTO,3,0,0.82,Negar provimento,0,rule
Decisão,NEGA-SE PROVIMENTO AO RECURSO.,3,0,0.52,Negar provimento,0,rule
Decisão,NEGADA A REVISTA E CONFIRMADO O ACÓRDÃO RECORRIDO,3,0,0.22,Confirmar,0,rule
Decisão,NEGADA A REVISTA GERAL E REMESSA À FORMAÇÃO,3,0,0.28,Remeter os autos,0,rule
Decisão,NEGADA A REVISTA.  CONCEDIDA PARCIALMENTE A REVISTA.,3,0,0.34,Conceder provimento parcialmente,1,rule:multi-part
Decisão,NEGADA A REVISTA. ALTERADA A DECISÃO.,3,0,0.31,Negar provimento,1,rule:multi-part
Decisão,NEGADA A REVISTA. PROVIDO.,3,0,0.36,Conceder provimento parcialmente,1,rule:multi-part
Decisão,NEGADA E REVISTA,3,0,0.44,Negar provimento,0,rule
Decisão,NEGADAO PROVIMENTO,3,0,0.83,Negar provimento,0,rule
Decisão,NEGADO PROVIMENTO AO RECURSO INTERPOSTO,3,0,0.41,Negar provimento,0,rule
Decisão,NEGADO PROVIMENTO.  ALTERADA A DECISÃO.,3,0,0.41,Negar provimento,1,rule:multi-part
Decisão,NEGADO PROVIMENTO. ANULADA A DECISÃO.,3,0,0.42,Negar provimento,1,rule:multi-part
Decisão,NEGADOS OS RECURSOS,3,0,0.42,Negar provimento,0,rule
Decisão,NEGAR PROVIMENTO AO RECURSO,3,0,0.59,Negar provimento,0,rule
Decisão,NEGDA A REVISTA,3,0,0.44,Negar provimento,0,rule
Decisão,NÃO ADMISSÃO DO RECURSO,3,0,0.39,Não admitir,0,rule
Decisão,NÃO ADMITIDO,3,0,0.83,Não admitir,0,rule
Decisão,NÃO AUTORIZADA A REVISTA.,3,0,0.29,Negar provimento,0,rule
Decisão,NÃO CONCEDIDA A REVISTA,3,0,0.39,Conceder provimento,0,rule
Decisão,NÃO CONHECER DO RECURSO.,3,0,0.52,Não conhecer,0,rule
Decisão,ORDENADA A BAIXA DO PROCESSO À RELAÇÃO.,3,0,0.47,Ordenar baixa dos autos,0,rule
Decisão,ORDENADA A BAIXA DO PROCESSO. ANULADO O JULGAMENTO.,3,0,0.40,Anular,1,rule:multi-part
Decisão,ORDENADA A BAIXA DO PROCESSO. NEGADO PROVIMENTO.,3,0,0.40,Negar provimento,1,rule:multi-part
Decisão,ORDENADA BAIXA DO PROCESSO,3,0,0.62,Ordenar baixa dos autos,0,rule
Decisão,ORDENADO O REENVIO,3,0,0.35,Ordenar baixa dos autos,0,rule
Decisão,ORDENADO O REENVIO DO PROCESSO PARA NOVO JULGAMENTO.,3,0,0.31,Ordenar baixa dos autos,0,rule
Decisão,PARCIALMENTE CONCEDIDA A REVISTA.,3,0,0.28,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA / DECRETAMENTO PARCIAL,3,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,PROCEDÊNCIA PARCIAL DO RECURSO,3,0,0.37,Conceder provimento parcialmente,0,rule
Decisão,PROVIDA PARCIALMENTE,3,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,PROVIDO. ANULADA A DECISÃO.,3,0,0.27,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. ANULADO O JULGAMENTO.,3,0,0.31,Conceder provimento,1,rule:multi-part
Decisão,PROVIDO. DECLARAÇÃO DE COMPETÊNCIA.,3,0,0.56,Conceder provimento,1,rule:multi-part
Decisão,PROVIMENTO PARCIAL DO RECURSO,3,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,Parcialmente procedente,3,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,RECALAMAÇÃO INDEFERIDA,3,0,0.36,Indeferir,0,rule
Decisão,RECLAMAÇÃO DEFERIDA PARCIALMENTE,3,0,0.44,Deferir,0,rule
Decisão,REENVIADO PARA NOVO JULGAMENTO,3,0,0.40,Ordenar baixa dos autos,0,rule
Decisão,REGEITADO O RECURSO.,3,0,0.37,Rejeitar,0,rule
Decisão,REJEITADA A ADMISSÃO,3,0,0.36,Rejeitar,0,rule
Decisão,REJEITADO O RECURSO EXTRAORDINÁRIO PARA FIXAÇÃO DE JURISPRUDÊNCIA,3,0,0.29,Fixar jurisprudência,0,rule
Decisão,REJEITADO O RECURSO. PROVIDO PARCIAL.,3,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,REJEITADO RECURSO.,3,0,0.47,Rejeitar,0,rule
Decisão,REMESSA DOS AUTOS AO TRIBUNAL RECORRIDO,3,0,0.33,Remeter os autos,0,rule
Decisão,REMETIDO O PROCESSO À RELAÇÃO DE COIMBRA.,3,0,0.28,Remeter os autos,0,rule
Decisão,REVISÃO AUTORIZADA,3,0,0.36,Conceder provimento,0,rule
Decisão,REVOGADO O ACÓRDÃO.,3,0,0.39,Revogar,0,rule
Decisão,UNIFORMIZAÇÃO  DE JURISPRUDÊNCIA,3,0,0.58,Fixar jurisprudência,0,rule
Decisão,,2,0,0.00,Sem informação,1,fallback:unparsed
Decisão,- NEGADA A REVISTA,2,0,0.44,Negar provimento,0,rule
Decisão,- NEGADA A REVISTA SUBORDINADA,2,0,0.32,Negar provimento,0,rule
Decisão,- REMESSA À FORMAÇÃO,2,0,0.61,Remeter os autos,0,rule
Decisão,- DEFERIDA A RECLAMAÇÃO,2,0,0.38,Deferir,0,rule
Decisão,- NÃO CONHECIMENTO PARCIAL DO OBJETO DO RECURSO;,2,0,0.31,Não conhecer,0,rule
Decisão,-CONCEDIDA A REVISTA;,2,0,0.47,Conceder provimento,0,rule
Decisão,-CONCEDIDA PARCIALMENTE A REVISTA;,2,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,-NEGADA A REVISTA DA RÉ,2,0,0.36,Negar provimento,0,rule
Decisão,ACALARAÇÃO INDEFERIDA,2,0,0.38,Indeferir,0,rule
Decisão,ACLARAÇÃO DEFERIDA,2,0,0.45,Deferir,0,rule
Decisão,ACÇÃO IMPROCEDENTE.,2,0,0.44,Negar provimento,0,rule
Decisão,ADMITIDA A REVISTA EXCEXIONAL.,2,0,0.31,Admitir,0,rule
Decisão,ALTERADA A DECISÃO. NEGADA A REVISTA.,2,0,0.25,Negar provimento,1,rule:multi-part
Decisão,ALTERADA A ESPECIE DE RECURSO. NEGADO PROVIMENTO.,2,0,0.33,Negar provimento,1,rule:multi-part
Decisão,ALTERADA A ESPECIE DO RECURSO.,2,0,0.24,Sem informação,0,rule
Decisão,ALTERADA A ESPÉCIE DE RECURSO. ALTERADO O EFEITO DO RECURSO.,2,0,0.20,Sem informação,1,rule:multi-part
Decisão,ALTERADA A ESPÉCIE DO RECURSO.,2,0,0.24,Sem informação,0,rule
Decisão,ALTERADA A ESPÉCIE DO RECURSO. NEGADO PROVIMENTO.,2,0,0.33,Negar provimento,1,rule:multi-part
Decisão,ALTERADA A INDEMNIZAÇÃO. NEGADA A REVISTA.,2,0,0.24,Negar provimento,1,rule:multi-part
Decisão,ALTERADA A QUALIFICAÇÃO JURÍDICA. NEGADO PROVIMENTO.,2,0,0.29,Negar provimento,1,rule:multi-part
Decisão,ALTERADO O REGIME DO RECURSO.,2,0,0.29,Sem informação,0,rule
Decisão,ANULADA A DECISÃO.  ORDENADA A BAIXA DO PROCESSO.,2,0,0.34,Anular,1,rule:multi-part
Decisão,ANULADA A DECISÃO. NEGADO PROVIMENTO.,2,0,0.42,Anular,1,rule:multi-part
Decisão,ANULADA A REVISTA.,2,0,0.35,Anular,0,rule
Decisão,ANULADA PARCIALMENTE A DECISÃO RECORRIDA,2,0,0.32,Anular,0,rule
Decisão,ANULADO O ACORDÃO DA RELAÇÃO,2,0,0.29,Anular,0,rule
Decisão,ANULADO O ACÓRDÃO DA RELAÇÃO,2,0,0.29,Anular,0,rule
Decisão,ANULADO PARCIALMENTE O ACÓRDÃO.,2,0,0.33,Anular,0,rule
Decisão,AUTORIZADA A REVISTA.,2,0,0.32,Conceder provimento,0,rule
Decisão,AUTORIZADA A REVISÃO DE SENTENÇA,2,0,0.44,Conceder provimento,0,rule
Decisão,Anulado o Acórdão,2,0,0.35,Anular,0,rule
Decisão,Autorizada a revisão,2,0,0.27,Conceder provimento,0,rule
Decisão,BAIXA DOS AUTOS PARA AMPLIAÇÃO DA MATÉRIA DE FACTO,2,0,0.24,Ordenar baixa dos autos,0,rule
Decisão,BAIXA À RELAÇÃO PARA AMPLIAÇÃO DA MATÉRIA DE FACTO,2,0,0.24,Ordenar baixa dos autos,0,rule
Decisão,CONCECIDA A REVISTA,2,0,0.42,Conceder provimento,0,rule
Decisão,CONCEDE-SE A REVISTA,2,0,0.50,Conceder provimento,0,rule
Decisão,CONCEDE-SE PROVIMENTO AO RECURSO.,2,0,0.56,Conceder provimento,0,rule
Decisão,CONCEDE-SE PROVIMENTO PARCIAL AO RECURSO,2,0,0.68,Conceder provimento parcialmente,0,rule
Decisão,CONCEDER PARCIALMENTE A REVISTA,2,0,0.50,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIA A REVISTA,2,0,0.53,Conceder provimento,0,rule
Decisão,CONCEDIA PARCIALMENTE A REVISTA.,2,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA A REFORMA,2,0,0.32,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA E BAIXA DOS AUTOS À RELAÇÃO,2,0,0.43,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA A REVISTA E DETERMINADO O ENVIO À RELAÇÃO,2,0,0.33,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA E ORDENADO O PROSSEGUIMENTO DOS AUTOS,2,0,0.33,Prosseguir os autos,0,rule
Decisão,CONCEDIDA A REVISTA E REVOGADO O ACÓRDÃO,2,0,0.32,Revogar,0,rule
Decisão,CONCEDIDA A REVISTA EM PARTE,2,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA A REVISTA REVOGADO ACORDO RECORRIDO,2,0,0.31,Revogar,0,rule
Decisão,"CONCEDIDA A REVISTA, ANULANDO-SE A DECISÃO",2,0,0.31,Conceder provimento,0,rule
Decisão,"CONCEDIDA A REVISTA, DETERMINADO-SE A BAIXA DO PROCESSO",2,0,0.31,Ordenar baixa dos autos,0,rule
Decisão,"CONCEDIDA A REVISTA, REPRISTINANDO-SE A DECISÃO DA 1ª INSTÂNCIA",2,0,0.32,Conceder provimento,0,rule
Decisão,CONCEDIDA A REVISTA.  NEGADA A REVISTA.,2,0,0.38,Conceder provimento parcialmente,1,rule:multi-part
